,Area,Mean,Min,Max,Length
170,6.0,255.0,255,255,8.100000000000001
171,3.0,255.0,255,255,4.050000000000001
172,2.0,255.0,255,255,2.7
173,2.0,255.0,255,255,2.7
174,1.0,255.0,255,255,1.35
175,2.0,255.0,255,255,2.7
176,6.0,255.0,255,255,8.100000000000001
177,19.0,255.0,255,255,21.6
178,2.0,255.0,255,255,2.7
179,1.0,255.0,255,255,1.35
180,1.0,255.0,255,255,1.35
181,1.0,255.0,255,255,1.35
182,1.0,255.0,255,255,1.35
183,1.0,255.0,255,255,1.35
184,1.0,255.0,255,255,1.35
185,1.0,255.0,255,255,1.35
186,3.0,255.0,255,255,4.050000000000001
187,3.0,255.0,255,255,4.050000000000001
188,1.0,255.0,255,255,1.35
189,20.0,255.0,255,255,24.3
190,1.0,255.0,255,255,1.35
191,2.0,255.0,255,255,2.7
192,19.0,255.0,255,255,24.3
193,1.0,255.0,255,255,1.35
194,5.0,255.0,255,255,6.75
195,3.0,255.0,255,255,4.050000000000001
196,2.0,255.0,255,255,2.7
197,1.0,255.0,255,255,1.35
198,10.0,255.0,255,255,13.5
199,1.0,255.0,255,255,1.35
200,1.0,255.0,255,255,1.35
201,2.0,255.0,255,255,2.7
202,1.0,255.0,255,255,1.35
203,1.0,255.0,255,255,1.35
204,3.0,255.0,255,255,4.050000000000001
205,2.0,255.0,255,255,2.7
206,5.0,255.0,255,255,6.75
207,1.0,255.0,255,255,1.35
208,3.0,255.0,255,255,4.050000000000001
209,5.0,255.0,255,255,6.75
210,2.0,255.0,255,255,2.7
211,21.0,255.0,255,255,24.3
212,11.0,255.0,255,255,14.850000000000001
213,1.0,255.0,255,255,1.35
214,1.0,255.0,255,255,1.35
215,1.0,255.0,255,255,1.35
216,1.0,255.0,255,255,1.35
217,6.0,255.0,255,255,8.100000000000001
218,1.0,255.0,255,255,1.35
219,11.0,255.0,255,255,14.850000000000001
220,1.0,255.0,255,255,1.35
221,8.0,255.0,255,255,10.8
222,1.0,255.0,255,255,1.35
223,1.0,255.0,255,255,1.35
224,5.0,255.0,255,255,6.75
225,2.0,255.0,255,255,2.7
